 i r(i) N(i) N( i<)    N( i<)m      d(x)      %error
  169   0.1690     15   1340   1.340E-02   1.340E-02   3.433E-04
  170   0.1700     15   1355   1.355E-02   1.355E-02   3.299E-04
  171   0.1710     15   1370   1.370E-02   1.370E-02   2.712E-04
  172   0.1720     15   1385   1.385E-02   1.385E-02   1.550E-04
  173   0.1730     15   1400   1.400E-02   1.400E-02  -1.237E-05
  174   0.1740     15   1415   1.415E-02   1.415E-02  -2.202E-04
  175   0.1750     15   1430   1.430E-02   1.431E-02  -4.848E-04
  176   0.1760     15   1445   1.445E-02   1.446E-02  -7.869E-04
  177   0.1770     16   1461   1.461E-02   1.462E-02  -4.498E-04
  178   0.1780     16   1477   1.477E-02   1.477E-02  -1.706E-04
  179   0.1790     16   1493   1.493E-02   1.493E-02   5.671E-05
  180   0.1800     16   1509   1.509E-02   1.509E-02   2.379E-04
  181   0.1810     16   1525   1.525E-02   1.524E-02   3.537E-04
  182   0.1820     16   1541   1.541E-02   1.540E-02   4.307E-04
  183   0.1830     16   1557   1.557E-02   1.556E-02   4.538E-04
  184   0.1840     16   1573   1.573E-02   1.572E-02   4.406E-04
  185   0.1850     16   1589   1.589E-02   1.588E-02   3.687E-04
  186   0.1860     16   1605   1.605E-02   1.605E-02   2.629E-04
  187   0.1870     16   1621   1.621E-02   1.621E-02   1.208E-04
  188   0.1880     16   1637   1.637E-02   1.637E-02  -7.179E-05
  189   0.1890     16   1653   1.653E-02   1.653E-02  -2.986E-04
  190   0.1900     16   1669   1.669E-02   1.670E-02  -5.622E-04
  191   0.1910     17   1686   1.686E-02   1.686E-02  -2.720E-04
  192   0.1920     17   1703   1.703E-02   1.703E-02  -2.417E-05
  193   0.1930     17   1720   1.720E-02   1.720E-02   1.680E-04
  194   0.1940     17   1737   1.737E-02   1.736E-02   3.241E-04
  195   0.1950     17   1754   1.754E-02   1.753E-02   4.414E-04
  196   0.1960     17   1771   1.771E-02   1.770E-02   5.106E-04
  197   0.1970     17   1788   1.788E-02   1.787E-02   5.435E-04
  198   0.1980     17   1805   1.805E-02   1.804E-02   5.306E-04
  199   0.1990     17   1822   1.822E-02   1.821E-02   4.872E-04
  200   0.2000     17   1839   1.839E-02   1.838E-02   4.069E-04
  201   0.2010     17   1856   1.856E-02   1.855E-02   2.845E-04
  202   0.2020     17   1873   1.873E-02   1.873E-02   1.342E-04
  203   0.2030     17   1890   1.890E-02   1.890E-02  -4.977E-05
  204   0.2040     17   1907   1.907E-02   1.908E-02  -2.729E-04
  205   0.2050     17   1924   1.924E-02   1.925E-02  -5.181E-04
  206   0.2060     18   1942   1.942E-02   1.943E-02  -2.890E-04
  207   0.2070     18   1960   1.960E-02   1.960E-02  -8.951E-05
  208   0.2080     18   1978   1.978E-02   1.978E-02   6.517E-05
  209   0.2090     18   1996   1.996E-02   1.996E-02   1.890E-04
  210   0.2100     18   2014   2.014E-02   2.013E-02   2.765E-04
  211   0.2110     18   2032   2.032E-02   2.031E-02   3.255E-04
  212   0.2120     18   2050   2.050E-02   2.049E-02   3.461E-04
  213   0.2130     18   2068   2.068E-02   2.067E-02   3.332E-04
  214   0.2140     18   2086   2.086E-02   2.085E-02   2.814E-04
  215   0.2150     18   2104   2.104E-02   2.104E-02   2.068E-04
  216   0.2160     18   2122   2.122E-02   2.122E-02   9.507E-05
  217   0.2170     18   2140   2.140E-02   2.140E-02  -3.803E-05
  218   0.2180     18   2158   2.158E-02   2.158E-02  -2.008E-04
  219   0.2190     18   2176   2.176E-02   2.177E-02  -3.952E-04
  220   0.2200     18   2194   2.194E-02   2.195E-02  -6.150E-04
  221   0.2210     19   2213   2.213E-02   2.214E-02  -4.103E-04
  222   0.2220     19   2232   2.232E-02   2.233E-02  -2.343E-04
  223   0.2230     19   2251   2.251E-02   2.251E-02  -8.895E-05
  224   0.2240     19   2270   2.270E-02   2.270E-02   1.822E-05
  225   0.2250     19   2289   2.289E-02   2.289E-02   9.904E-05
  226   0.2260     19   2308   2.308E-02   2.308E-02   1.514E-04
  227   0.2270     19   2327   2.327E-02   2.327E-02   1.707E-04
  228   0.2280     19   2346   2.346E-02   2.346E-02   1.683E-04
  229   0.2290     19   2365   2.365E-02   2.365E-02   1.343E-04
  230   0.2300     19   2384   2.384E-02   2.384E-02   7.712E-05
  231   0.2310     19   2403   2.403E-02   2.403E-02  -1.287E-05
  232   0.2320     19   2422   2.422E-02   2.422E-02  -1.222E-04
  233   0.2330     19   2441   2.441E-02   2.442E-02  -2.553E-04
  234   0.2340     19   2460   2.460E-02   2.461E-02  -4.143E-04
  235   0.2350     19   2479   2.479E-02   2.480E-02  -5.935E-04
  236   0.2360     20   2499   2.499E-02   2.500E-02  -3.948E-04
  237   0.2370     20   2519   2.519E-02   2.520E-02  -2.315E-04
  238   0.2380     20   2539   2.539E-02   2.539E-02  -8.803E-05
  239   0.2390     20   2559   2.559E-02   2.559E-02   2.155E-05
  240   0.2400     20   2579   2.579E-02   2.579E-02   1.100E-04
  241   0.2410     20   2599   2.599E-02   2.599E-02   1.755E-04
  242   0.2420     20   2619   2.619E-02   2.618E-02   2.113E-04
  243   0.2430     20   2639   2.639E-02   2.638E-02   2.253E-04
  244   0.2440     20   2659   2.659E-02   2.658E-02   2.108E-04
  245   0.2450     20   2679   2.679E-02   2.679E-02   1.802E-04
  246   0.2460     20   2699   2.699E-02   2.699E-02   1.246E-04
  247   0.2470     20   2719   2.719E-02   2.719E-02   4.439E-05
  248   0.2480     20   2739   2.739E-02   2.739E-02  -5.284E-05
  249   0.2490     20   2759   2.759E-02   2.759E-02  -1.735E-04
  250   0.2500     20   2779   2.779E-02   2.780E-02  -3.150E-04
  251   0.2510     20   2799   2.799E-02   2.800E-02  -4.744E-04
  252   0.2520     21   2820   2.820E-02   2.821E-02  -3.014E-04
  253   0.2530     21   2841   2.841E-02   2.841E-02  -1.507E-04
  254   0.2540     21   2862   2.862E-02   2.862E-02  -2.401E-05
  255   0.2550     21   2883   2.883E-02   2.883E-02   8.348E-05
  256   0.2560     21   2904   2.904E-02   2.904E-02   1.658E-04
  257   0.2570     21   2925   2.925E-02   2.924E-02   2.255E-04
  258   0.2580     21   2946   2.946E-02   2.945E-02   2.632E-04
  259   0.2590     21   2967   2.967E-02   2.966E-02   2.856E-04
  260   0.2600     21   2988   2.988E-02   2.987E-02   2.803E-04
  261   0.2610     21   3009   3.009E-02   3.008E-02   2.586E-04
  262   0.2620     21   3030   3.030E-02   3.029E-02   2.166E-04
  263   0.2630     21   3051   3.051E-02   3.051E-02   1.566E-04
  264   0.2640     21   3072   3.072E-02   3.072E-02   7.513E-05
  265   0.2650     21   3093   3.093E-02   3.093E-02  -1.945E-05
  266   0.2660     21   3114   3.114E-02   3.114E-02  -1.328E-04
  267   0.2670     21   3135   3.135E-02   3.136E-02  -2.685E-04
  268   0.2680     21   3156   3.156E-02   3.157E-02  -4.161E-04
  269   0.2690     22   3178   3.178E-02   3.179E-02  -2.630E-04
  270   0.2700     22   3200   3.200E-02   3.200E-02  -1.375E-04
  271   0.2710     22   3222   3.222E-02   3.222E-02  -2.694E-05
  272   0.2720     22   3244   3.244E-02   3.244E-02   6.270E-05
  273   0.2730     22   3266   3.266E-02   3.266E-02   1.320E-04
  274   0.2740     22   3288   3.288E-02   3.287E-02   1.834E-04
  275   0.2750     22   3310   3.310E-02   3.309E-02   2.187E-04
  276   0.2760     22   3332   3.332E-02   3.331E-02   2.369E-04
  277   0.2770     22   3354   3.354E-02   3.353E-02   2.323E-04
  278   0.2780     22   3376   3.376E-02   3.375E-02   2.131E-04
  279   0.2790     22   3398   3.398E-02   3.397E-02   1.794E-04
  280   0.2800     22   3420   3.420E-02   3.420E-02   1.277E-04
  281   0.2810     22   3442   3.442E-02   3.442E-02   6.040E-05
  282   0.2820     22   3464   3.464E-02   3.464E-02  -2.226E-05
  283   0.2830     22   3486   3.486E-02   3.486E-02  -1.200E-04
  284   0.2840     22   3508   3.508E-02   3.509E-02  -2.325E-04
  285   0.2850     22   3530   3.530E-02   3.531E-02  -3.596E-04
  286   0.2860     23   3553   3.553E-02   3.554E-02  -2.212E-04
  287   0.2870     23   3576   3.576E-02   3.576E-02  -1.003E-04
  288   0.2880     23   3599   3.599E-02   3.599E-02   6.935E-06
  289   0.2890     23   3622   3.622E-02   3.622E-02   9.720E-05
  290   0.2900     23   3645   3.645E-02   3.644E-02   1.641E-04
  291   0.2910     23   3668   3.668E-02   3.667E-02   2.234E-04
  292   0.2920     23   3691   3.691E-02   3.690E-02   2.632E-04
  293   0.2930     23   3714   3.714E-02   3.713E-02   2.858E-04
  294   0.2940     23   3737   3.737E-02   3.736E-02   2.981E-04
  295   0.2950     23   3760   3.760E-02   3.759E-02   2.918E-04
  296   0.2960     23   3783   3.783E-02   3.782E-02   2.707E-04
  297   0.2970     23   3806   3.806E-02   3.805E-02   2.384E-04
  298   0.2980     23   3829   3.829E-02   3.828E-02   1.885E-04
  299   0.2990     23   3852   3.852E-02   3.852E-02   1.279E-04
  300   0.3000     23   3875   3.875E-02   3.875E-02   5.182E-05
  301   0.3010     23   3898   3.898E-02   3.898E-02  -3.459E-05
  302   0.3020     23   3921   3.921E-02   3.922E-02  -1.358E-04
  303   0.3030     23   3944   3.944E-02   3.945E-02  -2.486E-04
  304   0.3040     24   3968   3.968E-02   3.968E-02  -1.222E-04
  305   0.3050     24   3992   3.992E-02   3.992E-02  -9.892E-06
  306   0.3060     24   4016   4.016E-02   4.016E-02   8.405E-05
  307   0.3070     24   4040   4.040E-02   4.039E-02   1.675E-04
  308   0.3080     24   4064   4.064E-02   4.063E-02   2.347E-04
  309   0.3090     24   4088   4.088E-02   4.087E-02   2.888E-04
  310   0.3100     24   4112   4.112E-02   4.111E-02   3.301E-04
  311   0.3110     24   4136   4.136E-02   4.135E-02   3.573E-04
  312   0.3120     24   4160   4.160E-02   4.158E-02   3.723E-04
  313   0.3130     24   4184   4.184E-02   4.182E-02   3.736E-04
  314   0.3140     24   4208   4.208E-02   4.206E-02   3.629E-04
  315   0.3150     24   4232   4.232E-02   4.231E-02   3.420E-04
  316   0.3160     24   4256   4.256E-02   4.255E-02   3.052E-04
  317   0.3170     24   4280   4.280E-02   4.279E-02   2.571E-04
  318   0.3180     24   4304   4.304E-02   4.303E-02   1.995E-04
  319   0.3190     24   4328   4.328E-02   4.327E-02   1.278E-04
  320   0.3200     24   4352   4.352E-02   4.352E-02   4.854E-05
  321   0.3210     24   4376   4.376E-02   4.376E-02  -4.571E-05
  322   0.3220     24   4400   4.400E-02   4.401E-02  -1.473E-04
  323   0.3230     25   4425   4.425E-02   4.425E-02  -3.595E-05
  324   0.3240     25   4450   4.450E-02   4.450E-02   6.564E-05
  325   0.3250     25   4475   4.475E-02   4.474E-02   1.522E-04
  326   0.3260     25   4500   4.500E-02   4.499E-02   2.253E-04
  327   0.3270     25   4525   4.525E-02   4.524E-02   2.879E-04
  328   0.3280     25   4550   4.550E-02   4.548E-02   3.416E-04
  329   0.3290     25   4575   4.575E-02   4.573E-02   3.784E-04
  330   0.3300     25   4600   4.600E-02   4.598E-02   4.078E-04
  331   0.3310     25   4625   4.625E-02   4.623E-02   4.235E-04
  332   0.3320     25   4650   4.650E-02   4.648E-02   4.295E-04
  333   0.3330     25   4675   4.675E-02   4.673E-02   4.222E-04
  334   0.3340     25   4700   4.700E-02   4.698E-02   4.082E-04
  335   0.3350     25   4725   4.725E-02   4.723E-02   3.812E-04
  336   0.3360     25   4750   4.750E-02   4.748E-02   3.439E-04
  337   0.3370     25   4775   4.775E-02   4.774E-02   2.991E-04
  338   0.3380     25   4800   4.800E-02   4.799E-02   2.417E-04
  339   0.3390     25   4825   4.825E-02   4.824E-02   1.759E-04
